roundId,timestamp,price,next_price,label
55340232221131902706,1769374042,86186.45,86598.9051967,1
55340232221131902784,1769376822,86598.9051967,86326.484,0
55340232221131902862,1769379470,86326.484,86398.5,1
55340232221131902940,1769382222,86398.5,86685.86,1
55340232221131903018,1769385146,86685.86,86668.89118319,0
55340232221131903096,1769387984,86668.89118319,87448.209,1
55340232221131903174,1769390900,87448.209,87411.18947213,0
55340232221131903252,1769393778,87411.18947213,87417.804009,1
55340232221131903330,1769396576,87417.804009,87168.82661583,0
55340232221131903408,1769399364,87168.82661583,87787.63730186,1
55340232221131903486,1769401984,87787.63730186,87606.729,0
55340232221131903564,1769404618,87606.729,87699.377,1
55340232221131903642,1769407348,87699.377,87832.09819832,1
55340232221131903720,1769410134,87832.09819832,87824.0,0
55340232221131903798,1769413097,87824.0,88080.913,1
55340232221131903876,1769415871,88080.913,87730.395,0
55340232221131903954,1769418515,87730.395,87546.31701349,0
55340232221131904032,1769421181,87546.31701349,87806.89664386,1
55340232221131904110,1769423833,87806.89664386,87877.74,1
55340232221131904188,1769426445,87877.74,87862.199,0
55340232221131904266,1769429099,87862.199,87687.145908,0
55340232221131904344,1769431875,87687.145908,87857.46825499,1
55340232221131904422,1769434793,87857.46825499,87592.22454053,0
55340232221131904500,1769437511,87592.22454053,88137.61,1
55340232221131904578,1769440111,88137.61,87522.17,0
55340232221131904656,1769442643,87522.17,87562.25,1
55340232221131904734,1769445421,87562.25,87321.76059669,0
55340232221131904812,1769448217,87321.76059669,87699.5615907,1
55340232221131904890,1769450959,87699.5615907,88182.24865374,1
55340232221131904968,1769453691,88182.24865374,88187.39813851,1
55340232221131905046,1769456401,88187.39813851,87789.95339021,0
55340232221131905124,1769459097,87789.95339021,87632.761672,0
55340232221131905202,1769461807,87632.761672,88045.994469,1
55340232221131905280,1769464495,88045.994469,88025.06,0
55340232221131905358,1769467241,88025.06,88303.9,1
55340232221131905436,1769469981,88303.9,88151.535,0
55340232221131905514,1769472647,88151.535,88270.453494,1
55340232221131905592,1769475301,88270.453494,88520.55,1
55340232221131905670,1769478031,88520.55,88535.86362431,1
55340232221131905748,1769480619,88535.86362431,88623.46,1
55340232221131905826,1769483295,88623.46,88645.28373053,1
55340232221131905904,1769485961,88645.28373053,88679.719,1
55340232221131905982,1769488593,88679.719,88296.115,0
55340232221131906060,1769491213,88296.115,88395.72472502,1
55340232221131906138,1769493935,88395.72472502,88233.381261,0
55340232221131906216,1769496621,88233.381261,88447.72,1
55340232221131906294,1769499287,88447.72,88244.526,0
55340232221131906372,1769502017,88244.526,87974.47090686,0
55340232221131906450,1769504781,87974.47090686,87854.50862455,0
55340232221131906528,1769507545,87854.50862455,87706.882402,0
55340232221131906606,1769510321,87706.882402,87736.2,1
55340232221131906684,1769513121,87736.2,87895.67914915,1
55340232221131906762,1769515807,87895.67914915,87866.31257881,0
55340232221131906840,1769518571,87866.31257881,87927.096,1
55340232221131906918,1769521391,87927.096,88101.41922,1
55340232221131906996,1769524353,88101.41922,87736.04,0
55340232221131907074,1769527021,87736.04,87980.77,1
55340232221131907152,1769529839,87980.77,88565.95,1
55340232221131907230,1769532857,88565.95,87544.06,0
55340232221131907308,1769535445,87544.06,87685.76141,1
55340232221131907386,1769538055,87685.76141,88046.94433,1
55340232221131907464,1769540709,88046.94433,88355.557,1
55340232221131907542,1769543385,88355.557,88884.55,1
55340232221131907620,1769546051,88884.55,89206.796,1
55340232221131907698,1769548759,89206.796,89004.003,0
55340232221131907776,1769551545,89004.003,89174.3,1
55340232221131907854,1769554299,89174.3,89303.843,1
55340232221131907932,1769556965,89303.843,89124.13847609,0
55340232221131908010,1769559705,89124.13847609,89336.107,1
55340232221131908088,1769562427,89336.107,89301.38060042,0
55340232221131908166,1769565255,89301.38060042,89090.95267,0
55340232221131908244,1769568099,89090.95267,88938.98273419,0
55340232221131908322,1769570961,88938.98273419,88825.29,0
55340232221131908400,1769573669,88825.29,88922.59794078,1
55340232221131908478,1769576451,88922.59794078,88885.878,0
55340232221131908556,1769579241,88885.878,89193.28337,1
55340232221131908634,1769582027,89193.28337,89110.42,0
55340232221131908712,1769584791,89110.42,89089.4940126,0
55340232221131908790,1769587513,89089.4940126,88934.26435097,0
55340232221131908868,1769590177,88934.26435097,89008.59,1
55340232221131908946,1769592805,89008.59,89325.60003879,1
55340232221131909024,1769595515,89325.60003879,89323.51,0
55340232221131909102,1769598147,89323.51,89503.55,1
55340232221131909180,1769600823,89503.55,89792.59946121,1
55340232221131909258,1769603465,89792.59946121,90099.54,1
55340232221131909336,1769606231,90099.54,90114.762,1
55340232221131909414,1769608965,90114.762,89506.37700868,0
55340232221131909492,1769611871,89506.37700868,89223.46988,0
55340232221131909570,1769614592,89223.46988,89334.18,1
55340232221131909648,1769617346,89334.18,89593.95,1
55340232221131909726,1769620286,89593.95,90329.03,1
55340232221131909804,1769622918,90329.03,89508.17684526,0
55340232221131909882,1769625760,89508.17684526,89423.58,0
55340232221131909960,1769628420,89423.58,89488.69472825,1
55340232221131910038,1769631108,89488.69472825,89007.85,0
55340232221131910116,1769633762,89007.85,89322.32,1
55340232221131910194,1769636598,89322.32,89135.43642,0
55340232221131910272,1769639394,89135.43642,89303.578,1
55340232221131910350,1769642198,89303.578,89195.56,0
55340232221131910428,1769644940,89195.56,88826.16878174,0
55340232221131910506,1769647682,88826.16878174,88648.27,0
55340232221131910584,1769650468,88648.27,88566.17798267,0
55340232221131910662,1769653198,88566.17798267,87797.95929276,0
55340232221131910740,1769655764,87797.95929276,87963.78,1
55340232221131910818,1769658410,87963.78,88054.1897,1
55340232221131910896,1769661130,88054.1897,88211.26212068,1
55340232221131910974,1769663752,88211.26212068,88070.00209277,0
55340232221131911052,1769666494,88070.00209277,88130.34536017,1
55340232221131911130,1769669260,88130.34536017,88138.70178995,1
55340232221131911208,1769672058,88138.70178995,87880.35729034,0
55340232221131911286,1769674942,87880.35729034,87950.81719254,1
