timestamp_utc,oracle_round_id,oracle_price_usd,spot_price_usd,oracle_lag_pct,momentum_30s,momentum_60s,slope,sigma_short,sigma_long,sigma_ratio,obi,cvd_60s,tau,tau_sq,funding_rate,pm_best_bid,pm_best_ask,pm_mid_prob,pm_spread,pm_obi
2026-02-21T13:37:21,55340232221131973220,68186.8000000000,68201.8900000000,0.0221303830,,,,0.0000001466,0.0000001466,1.0000000000,0.8880125580,-0.0269500000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:22,55340232221131973220,68186.8000000000,68201.8900000000,0.0221303830,,,,0.0000001422,0.0000001444,0.9844146306,0.8880125580,-0.0236500000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:23,55340232221131973220,68186.8000000000,68201.8800000000,0.0221157174,,,,0.0000001424,0.0000001445,0.9858406358,0.8880125580,-0.0254600000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:24,55340232221131973220,68186.8000000000,68201.8900000000,0.0221303830,,,,0.0000001427,0.0000001445,0.9871630849,0.8880125580,-0.0244600000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:25,55340232221131973220,68186.8000000000,68201.8900000000,0.0221303830,,,,0.0000001383,0.0000001424,0.9717777836,0.8880125580,-0.2745000000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:26,55340232221131973220,68186.8000000000,68201.8800000000,0.0221157174,,,,0.0000001388,0.0000001425,0.9744789138,0.8880125580,-0.2841300000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:27,55340232221131973220,68186.8000000000,68201.8800000000,0.0221157174,,,,0.0000001346,0.0000001403,0.9592913000,0.8880125580,-0.2928600000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:28,55340232221131973220,68186.8000000000,68201.8900000000,0.0221303830,,,,0.0000001354,0.0000001405,0.9633141911,0.8880125580,-0.2903100000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:29,55340232221131973220,68186.8000000000,68198.3800000000,0.0169827591,,,,0.0000126073,0.0000089153,1.4141197734,0.8880125580,-0.3141600000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:30,55340232221131973220,68186.8000000000,68198.3800000000,0.0169827591,,,,0.0000122232,0.0000087805,1.3920801944,0.8880125580,-0.3152200000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:31,55340232221131973220,68186.8000000000,68198.3800000000,0.0169827591,,,,0.0000118508,0.0000086478,1.3703841103,0.8880125580,-0.3153600000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:32,55340232221131973220,68186.8000000000,68198.3900000000,0.0169974247,,,,0.0000114899,0.0000085172,1.3490267614,0.8880125580,-0.2726300000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:33,55340232221131973220,68186.8000000000,68198.3900000000,0.0169974247,,,,0.0000111398,0.0000083884,1.3280016810,0.8880125580,-0.2737700000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:34,55340232221131973220,68186.8000000000,68196.6200000000,0.0144016144,,,,0.0000125326,0.0000094055,1.3324826124,0.8880125580,-0.3402400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:35,55340232221131973220,68186.8000000000,68196.6300000000,0.0144162800,,,,0.0000121509,0.0000092634,1.3117161793,0.8880125580,-0.3394800000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:36,55340232221131973220,68186.8000000000,68196.6300000000,0.0144162800,,,,0.0000117807,0.0000091233,1.2912725981,0.8880125580,-0.3363400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:37,55340232221131973220,68186.8000000000,68196.6200000000,0.0144016144,,,,0.0000114219,0.0000089855,1.2711488450,0.8880125580,-0.3373700000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:38,55340232221131973220,68186.8000000000,68196.6200000000,0.0144016144,,,,0.0000110739,0.0000088497,1.2513375207,0.8880125580,-0.3085300000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:39,55340232221131973220,68186.8000000000,68196.6300000000,0.0144162800,,,,0.0000107366,0.0000087160,1.2318366264,0.8880125580,-0.3067000000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:40,55340232221131973220,68186.8000000000,68196.6200000000,0.0144016144,,,,0.0000104096,0.0000085843,1.2126399087,0.8880125580,-0.3080000000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:41,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,,,,0.0000100925,0.0000084545,1.1937404678,0.8880125580,-0.3090000000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:42,55340232221131973221,68180.0579882000,68196.6300000000,0.0243062448,,,,0.0000097851,0.0000083268,1.1751380321,0.8880125580,-0.3199700000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:43,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,,,,0.0000094871,0.0000082010,1.1568258151,0.8880125580,-0.3777400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:44,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,,,,0.0000091981,0.0000080770,1.1387962574,0.8880125580,-0.3802100000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:45,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,,,,0.0000089179,0.0000079549,1.1210476971,0.8880125580,-0.3810400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:46,55340232221131973221,68180.0579882000,68196.6300000000,0.0243062448,,,,0.0000086463,0.0000078347,1.1035794784,0.8880125580,-0.3732600000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:47,55340232221131973221,68180.0579882000,68196.6300000000,0.0243062448,,,,0.0000083829,0.0000077163,1.0863797846,0.8880125580,-0.2604700000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:48,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,,,,0.0000081276,0.0000075997,1.0694526256,0.8880125580,-0.2596300000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:49,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,,,,0.0000078800,0.0000074849,1.0527848113,0.8880125580,-0.2595300000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:50,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,-0.0000771269,,,0.0000076399,0.0000073718,1.0363767712,0.8880125580,-0.3143200000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:51,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,-0.0000772736,,,0.0000074072,0.0000072603,1.0202244563,0.8880125580,-0.3169300000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:52,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,-0.0000772736,,,0.0000071815,0.0000071506,1.0043238813,0.8880125580,-0.3204100000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:53,55340232221131973221,68180.0579882000,68196.6300000000,0.0243062448,-0.0000769803,,,0.0000069628,0.0000070426,0.9886778482,0.8880125580,-0.3190800000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:54,55340232221131973221,68180.0579882000,68196.6300000000,0.0243062448,-0.0000771269,,,0.0000067507,0.0000069361,0.9732689387,0.8880125580,-0.3109800000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:55,55340232221131973221,68180.0579882000,68196.6300000000,0.0243062448,-0.0000771269,,,0.0000065451,0.0000068313,0.9581001828,0.8880125580,-0.3110200000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:56,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,-0.0000771269,,,0.0000063458,0.0000067281,0.9431762260,0.8880125580,-0.2559000000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:57,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,-0.0000771269,,,0.0000061525,0.0000066264,0.9284764761,0.8880125580,-0.2566100000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:58,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,-0.0000772736,,,0.0000059650,0.0000065262,0.9140058272,0.8880125580,-0.4497600000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:37:59,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,-0.0000258074,,,0.0000057833,0.0000064276,0.8997607088,0.8880125580,-0.4499300000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:00,55340232221131973221,68180.0579882000,68196.6300000000,0.0243062448,-0.0000256608,,,0.0000056072,0.0000063305,0.8857486497,0.8880125580,-0.4486400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:01,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,-0.0000258074,,,0.0000054365,0.0000062349,0.8719557259,0.8880125580,-0.4481400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:02,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,-0.0000259540,,,0.0000052709,0.0000061406,0.8583659739,0.8880125580,-0.4495700000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:03,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,-0.0000259540,,,0.0000051103,0.0000060478,0.8449880231,0.8880125580,-0.4457400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:04,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,0.0000000000,,,0.0000049547,0.0000059564,0.8318185726,0.8880125580,-0.4468900000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:05,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,-0.0000001466,,,0.0000048037,0.0000058664,0.8188543729,0.8880125580,-0.5030500000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:06,55340232221131973221,68180.0579882000,68196.6300000000,0.0243062448,0.0000000000,,,0.0000046575,0.0000057778,0.8061084079,0.8880125580,-0.5023400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:07,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,0.0000000000,,,0.0000045158,0.0000056905,0.7935621093,0.8880125580,-0.4313900000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:08,55340232221131973221,68180.0579882000,68196.6200000000,0.0242915778,0.0000000000,,-0.9806562618,0.0000043782,0.0000056045,0.7811941507,0.8880125580,-0.4382400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:09,55340232221131973221,68180.0579882000,68196.6300000000,0.0243062448,0.0000000000,,-0.9806562618,0.0000042450,0.0000055199,0.7690383404,0.8880125580,-0.4375000000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:10,55340232221131973221,68180.0579882000,68196.6300000000,0.0243062448,0.0000001466,,-0.9806562618,0.0000041157,0.0000054364,0.7570525938,0.8880125580,-0.4367500000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:11,55340232221131973221,68180.0579882000,68196.6300000000,0.0243062448,0.0000001466,,-0.9806562618,0.0000039903,0.0000053543,0.7452536494,0.8880125580,-0.4394400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:12,55340232221131973221,68180.0579882000,68190.6900000000,0.0155940199,-0.0000871049,,-0.9806562618,0.0000216842,0.0000159820,1.3567819122,0.8880125580,-0.5658700000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:13,55340232221131973222,68177.0294196500,68190.7000000000,0.0200515928,-0.0000868116,,-1.0232688773,0.0000210236,0.0000157405,1.3356361755,0.8880125580,-0.5690700000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:14,55340232221131973222,68177.0294196500,68190.7000000000,0.0200515928,-0.0000868116,,-1.0232688773,0.0000203831,0.0000155026,1.3148197924,0.8880125580,-0.5678500000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:15,55340232221131973222,68177.0294196500,68190.7000000000,0.0200515928,-0.0000868116,,-1.0232688773,0.0000197622,0.0000152683,1.2943278402,0.8880125580,-0.9000100000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:16,55340232221131973222,68177.0294196500,68190.7000000000,0.0200515928,-0.0000869582,,-1.0232688773,0.0000191601,0.0000150375,1.2741552627,0.8880125580,-0.8926700000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:17,55340232221131973222,68177.0294196500,68188.8500000000,0.0173380689,-0.0001140884,,-1.0232688773,0.0000197294,0.0000155379,1.2697605583,0.8880125580,-0.9300100000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:18,55340232221131973222,68177.0294196500,68188.8600000000,0.0173527366,-0.0001137951,,-1.0232688773,0.0000191283,0.0000153030,1.2499713532,0.8880125580,-0.9273400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:19,55340232221131973222,68177.0294196500,68188.8500000000,0.0173380689,-0.0001139418,,-0.9474502158,0.0000185457,0.0000150718,1.2304906487,0.8880125580,-1.2412600000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:20,55340232221131973222,68177.0294196500,68188.8100000000,0.0172793981,-0.0001145284,-0.0001916553,-0.9474502158,0.0000179813,0.0000148443,1.2113232991,0.8880125580,-1.1931300000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:21,55340232221131973222,68177.0294196500,68187.3700000000,0.0151672498,-0.0001356464,-0.0002129200,-0.9474502158,0.0000181847,0.0000150706,1.2066385431,0.8880125580,-1.2207500000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:22,55340232221131973222,68177.0294196500,68187.3800000000,0.0151819175,-0.0001354998,-0.0002127733,-0.9474502158,0.0000176308,0.0000148428,1.1878333619,0.8880125580,-1.2217300000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:23,55340232221131973222,68177.0294196500,68187.3700000000,0.0151672498,-0.0001357931,-0.0002127734,-0.9474502158,0.0000170937,0.0000146185,1.1693213570,0.8880125580,-1.2253700000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:24,55340232221131973222,68177.0294196500,68187.3700000000,0.0151672498,-0.0001357931,-0.0002129200,-0.7532002773,0.0000165730,0.0000143975,1.1510970517,0.8880125580,-1.2309100000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:25,55340232221131973222,68177.0294196500,68186.0800000000,0.0132751169,-0.0001547117,-0.0002318386,-0.7532002773,0.0000167230,0.0000145536,1.1490600900,0.8880125580,-0.9837600000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:26,55340232221131973222,68177.0294196500,68186.0700000000,0.0132604492,-0.0001547117,-0.0002318387,-0.7532002773,0.0000162136,0.0000143337,1.1311525642,0.8880125580,-0.9822900000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:27,55340232221131973222,68177.0294196500,68186.0800000000,0.0132751169,-0.0001545651,-0.0002316920,-0.7532002773,0.0000157197,0.0000141171,1.1135242387,0.8880125580,-0.9755300000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:28,55340232221131973222,68177.0294196500,68186.0800000000,0.0132751169,-0.0001545651,-0.0002318386,-0.7532002773,0.0000152408,0.0000139037,1.0961695521,0.8880125580,-0.9753800000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:29,55340232221131973222,68177.0294196500,68186.0800000000,0.0132751169,-0.0001545651,-0.0001803725,-0.4405190618,0.0000147765,0.0000136936,1.0790853447,0.8880125580,-0.9519800000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:30,55340232221131973222,68177.0294196500,68186.0800000000,0.0132751169,-0.0001547117,-0.0001803725,-0.4405190618,0.0000143264,0.0000134866,1.0622674010,0.8880125580,-0.9494400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:31,55340232221131973222,68177.0294196500,68186.0700000000,0.0132604492,-0.0001547117,-0.0001805191,-0.4405190618,0.0000138900,0.0000132828,1.0457131563,0.8880125580,-0.9489600000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:32,55340232221131973222,68177.0294196500,68186.0700000000,0.0132604492,-0.0001547117,-0.0001806657,-0.4405190618,0.0000134668,0.0000130820,1.0294153305,0.8880125580,-0.9060200000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:33,55340232221131973222,68177.0294196500,68186.0700000000,0.0132604492,-0.0001547117,-0.0001806657,-0.4405190618,0.0000130566,0.0000128843,1.0133715123,0.8880125580,-1.0025300000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:34,55340232221131973222,68177.0294196500,68186.0800000000,0.0132751169,-0.0001545651,-0.0001545651,-0.4405190618,0.0000126589,0.0000126896,0.9975797611,0.8880125580,-0.9411600000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:35,55340232221131973222,68177.0294196500,68186.0700000000,0.0132604492,-0.0001547117,-0.0001548584,-0.4588740227,0.0000122733,0.0000124978,0.9820342903,0.8880125580,-0.9476200000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:36,55340232221131973222,68177.0294196500,68186.0800000000,0.0132751169,-0.0001547117,-0.0001547117,-0.4588740227,0.0000118994,0.0000123089,0.9667312699,0.8880125580,-0.9474700000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:37,55340232221131973222,68177.0294196500,68186.0700000000,0.0132604492,-0.0001547117,-0.0001547117,-0.4588740227,0.0000115370,0.0000121229,0.9516669303,0.8880125580,-0.9949900000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:38,55340232221131973222,68177.0294196500,68186.0800000000,0.0132751169,-0.0001545651,-0.0001545651,-0.4588740227,0.0000111856,0.0000119397,0.9368375609,0.8880125580,-0.9894900000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:39,55340232221131973222,68177.0294196500,68186.0800000000,0.0132751169,-0.0001547117,-0.0001547117,-0.4588740227,0.0000108448,0.0000117593,0.9222366015,0.8880125580,-0.9899800000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:40,55340232221131973222,68177.0294196500,68186.0700000000,0.0132604492,-0.0001548584,-0.0001547117,-0.4405190618,0.0000105145,0.0000115816,0.9078663185,0.8880125580,-1.0049400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:41,55340232221131973222,68177.0294196500,68186.0700000000,0.0132604492,-0.0001548584,-0.0001547117,-0.4405190618,0.0000101942,0.0000114065,0.8937168865,0.8880125580,-1.0056800000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:42,55340232221131973222,68177.0294196500,68186.0700000000,0.0132604492,-0.0000677535,-0.0001548584,-0.4405190618,0.0000098836,0.0000112341,0.8797879787,0.8880125580,-0.9926500000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:43,55340232221131973222,68177.0294196500,68186.0700000000,0.0132604492,-0.0000679001,-0.0001547117,-0.4405190618,0.0000095825,0.0000110643,0.8660761581,0.8880125580,-0.9363600000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:44,55340232221131973222,68177.0294196500,68186.0700000000,0.0132604492,-0.0000679001,-0.0001547117,-0.4405190618,0.0000092906,0.0000108971,0.8525780412,0.8880125580,-0.9348000000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:45,55340232221131973222,68177.0294196500,68186.0700000000,0.0132604492,-0.0000679001,-0.0001547117,-0.3854541791,0.0000090076,0.0000107324,0.8392902975,0.8880125580,-0.9348300000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:46,55340232221131973222,68177.0294196500,68186.0700000000,0.0132604492,-0.0000679001,-0.0001548584,-0.3854541791,0.0000087332,0.0000105702,0.8262096482,0.8880125580,-1.2053800000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:47,55340232221131973222,68177.0294196500,68186.0700000000,0.0132604492,-0.0000407700,-0.0001548584,-0.3854541791,0.0000084671,0.0000104104,0.8133328656,0.8880125580,-1.4271300000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:48,55340232221131973222,68177.0294196500,68186.0700000000,0.0132604492,-0.0000409166,-0.0001547117,-0.3854541791,0.0000082092,0.0000102531,0.8006567725,0.8880125580,-1.4206400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:49,55340232221131973222,68177.0294196500,68186.0800000000,0.0132751169,-0.0000406233,-0.0001545651,-0.3854541791,0.0000079592,0.0000100981,0.7881837755,0.8880125580,-1.4199700000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:50,55340232221131973223,68167.6000000000,68186.0800000000,0.0271096533,-0.0000400367,-0.0001545651,-0.8080113555,0.0000077167,0.0000099455,0.7758996402,0.8880125580,-1.3367600000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:51,55340232221131973223,68167.6000000000,68186.0700000000,0.0270949835,-0.0000190653,-0.0001547117,-0.8080113555,0.0000074817,0.0000097952,0.7638131941,0.8880125580,-1.3414200000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:52,55340232221131973223,68167.6000000000,68186.0700000000,0.0270949835,-0.0000192120,-0.0001547117,-0.8080113555,0.0000072538,0.0000096472,0.7519088833,0.8880125580,-0.5792300000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:53,55340232221131973223,68167.6000000000,68186.0700000000,0.0270949835,-0.0000190653,-0.0001548584,-0.8080113555,0.0000070328,0.0000095014,0.7401901056,0.8880125580,-0.5826500000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:54,55340232221131973223,68167.6000000000,68186.0800000000,0.0271096533,-0.0000189186,-0.0001547117,-0.8080113555,0.0000068187,0.0000093578,0.7286613973,0.8880125580,-0.5898200000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:55,55340232221131973223,68167.6000000000,68186.0800000000,0.0271096533,0.0000000000,-0.0001547117,-0.8080113555,0.0000066109,0.0000092164,0.7173049403,0.8880125580,-0.5897400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
2026-02-21T13:38:56,55340232221131973223,68167.6000000000,68186.0800000000,0.0271096533,0.0000001467,-0.0001545651,-1.0795626142,0.0000064095,0.0000090771,0.7061254778,0.8880125580,-0.6369400000,,,,0.0010000000,0.9990000000,0.5000000000,0.9980000000,0.8880125580
